@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute outputs-1 {0,1,2,3,4,5}
@attribute outputs-2 {0,1,2,3,4,5}

@data
2558,'2016/11/03 14:07:22:324',52,-58.651108,-7.28186,2.314911,-107.821686,-28.217033,49.374435,-73.071907,-11.097137,-122.18866,-94.777939,-13.202408,-34.711884,-140.504227,-12.0336,-119.712471,-131.611984,-15.957184,-38.173096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,?
2559,'2016/11/03 14:07:22:374',52,-58.569504,-7.419235,2.644394,-107.920822,-28.136009,49.574814,-73.000717,-11.056213,-121.864632,-94.747238,-13.117432,-34.421829,-140.297791,-11.812454,-119.544617,-131.60466,-15.679474,-37.895905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,?
2560,'2016/11/03 14:07:22:424',52,-58.602463,-7.312119,3.150986,-108.032928,-27.981918,49.866119,-72.893288,-11.16655,-121.446877,-94.758377,-12.987732,-34.095062,-140.151215,-11.67308,-119.401031,-131.622925,-15.471512,-37.655914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,?
2561,'2016/11/03 14:07:22:474',52,-58.567993,-7.293167,3.293579,-107.952385,-27.977913,50.177963,-72.870239,-11.233994,-121.150703,-94.728699,-12.953384,-33.778198,-139.981567,-11.693481,-119.064583,-131.597626,-15.419922,-37.233215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,?
2562,'2016/11/03 14:10:28:269',53,-46.525154,-24.436295,60.961365,-102.457558,-44.381393,66.277771,-95.734123,-48.548096,-3.981537,-71.977898,-27.324066,5.958221,-106.24588,-19.926628,-87.636627,-105.432098,-15.277756,-6.400162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2563,'2016/11/03 14:10:28:319',53,-46.663727,-23.71669,61.298431,-102.777908,-43.303352,67.373016,-95.972504,-47.718414,-1.885925,-72.038338,-26.863335,6.389526,-106.083527,-20.113464,-87.391861,-105.332733,-14.660355,-6.660294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2564,'2016/11/03 14:10:28:377',53,-47.08519,-21.664749,63.461731,-101.972305,-43.248222,67.72113,-94.423126,-47.223755,-1.202423,-71.921677,-25.679604,7.545593,-105.76973,-20.363754,-86.708755,-105.844574,-14.665588,-6.239029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2565,'2016/11/03 14:10:28:426',53,-47.279877,-23.357735,65.257019,-102.732193,-44.106621,68.073975,-95.115814,-47.301598,-0.221924,-72.183334,-26.516914,9.000916,-105.792343,-19.979019,-84.830704,-105.797638,-14.862473,-4.185852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2566,'2016/11/03 14:10:28:471',53,-47.199425,-22.43959,64.419434,-102.713196,-43.048126,68.832611,-95.031891,-46.560249,1.787888,-72.21019,-26.188377,8.168396,-105.955048,-20.666489,-85.788589,-105.806786,-14.612274,-5.681091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2567,'2016/11/03 14:10:28:519',53,-46.646294,-22.876915,64.231079,-102.110016,-43.585579,68.152954,-94.483139,-46.419563,2.101059,-71.787521,-26.450134,7.660034,-105.771576,-20.601982,-85.748901,-105.442123,-14.866516,-5.540894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2568,'2016/11/03 14:10:28:569',53,-44.966148,-23.312004,63.773987,-100.779388,-43.52346,67.370941,-93.781227,-45.838623,1.763428,-70.972855,-26.240173,6.110168,-105.85099,-20.045906,-85.428841,-104.683472,-14.488586,-5.31868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2569,'2016/11/03 14:10:28:619',53,-45.960182,-20.721184,66.061279,-101.856613,-40.852371,67.88269,-94.142838,-43.698456,2.750961,-71.548439,-24.064758,6.670517,-105.486145,-19.495941,-85.931976,-105.196777,-12.529129,-6.891083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2570,'2016/11/03 14:10:28:669',53,-43.923553,-22.783661,67.202026,-100.373886,-41.993393,68.302673,-93.011398,-43.975616,2.760971,-70.375916,-24.645943,7.563644,-104.932785,-19.328606,-83.002693,-104.019676,-12.798889,-3.987244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2571,'2016/11/03 14:10:28:719',53,-43.142998,-24.062469,69.127869,-99.521637,-43.360657,67.340637,-91.858978,-43.685539,2.505951,-69.903938,-24.25499,9.649948,-104.263229,-18.396095,-80.100777,-103.886955,-12.834869,-0.750305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2572,'2016/11/03 14:10:28:767',53,-42.186043,-23.276451,70.83786,-98.222321,-43.120377,66.886627,-90.386879,-42.255318,3.874756,-69.71627,-22.329536,11.028015,-104.001358,-17.403275,-78.770477,-104.393524,-12.207367,0.647202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2573,'2016/11/03 14:10:28:818',53,-40.097267,-23.277,70.373108,-97.309677,-41.106712,72.065369,-89.397705,-41.033859,9.814133,-69.736298,-20.571579,13.636383,-104.017532,-18.407356,-76.928223,-104.872726,-11.704193,1.669113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2574,'2016/11/03 14:10:28:868',53,-39.024788,-23.905426,71.524048,-96.615097,-41.069389,73.90509,-88.570572,-40.717239,12.716034,-69.717422,-20.032494,15.429016,-103.851112,-18.629669,-76.040909,-105.16349,-12.056625,2.833435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2575,'2016/11/03 14:10:28:919',53,-38.893379,-23.984985,72.746307,-96.472557,-41.19194,75.189819,-88.219307,-40.593414,14.500854,-69.896919,-19.783394,17.058502,-103.999619,-18.010674,-75.943336,-105.489594,-12.332596,3.916367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2576,'2016/11/03 14:10:28:968',53,-38.30722,-24.253517,73.388031,-95.916153,-41.403702,76.219604,-87.736938,-40.588326,15.713959,-69.672333,-19.745201,18.116623,-103.976219,-17.72506,-75.142365,-105.368805,-12.525162,5.237946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2577,'2016/11/03 14:10:29:019',53,-36.097687,-24.112228,73.261719,-93.605042,-41.471985,76.020203,-85.56144,-40.189407,15.708954,-67.768349,-19.312469,18.500916,-102.384109,-16.666168,-74.805206,-103.583092,-12.290497,6.230194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2578,'2016/11/03 14:10:29:067',53,-32.917542,-25.831268,72.652283,-91.405594,-41.173065,74.786743,-83.30397,-39.499329,14.736969,-64.606453,-19.207451,18.594467,-99.111305,-14.691299,-74.593597,-100.089348,-11.145859,6.849106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2579,'2016/11/03 14:10:29:119',53,-27.162415,-23.588799,72.827637,-85.262573,-39.813782,72.785583,-75.937729,-39.012917,14.343597,-58.313477,-18.420731,15.336273,-90.830566,-17.195129,-81.506607,-93.861931,-11.765884,-0.964249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2580,'2016/11/03 14:10:29:169',53,-23.44252,-23.232918,68.395203,-81.508263,-39.530754,68.599854,-71.800858,-38.52713,9.986923,-54.637436,-17.914604,11.59288,-86.807343,-16.762604,-85.971626,-90.212433,-11.524811,-5.211914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2581,'2016/11/03 14:10:29:219',53,-20.576935,-23.09594,63.863739,-78.772942,-39.10939,64.536316,-68.984352,-38.012054,6.148483,-51.77404,-17.543602,7.646774,-83.859825,-16.078568,-90.449097,-87.311005,-11.084824,-9.306244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2582,'2016/11/03 14:10:29:269',53,-18.394684,-21.410851,61.778442,-75.786697,-39.03595,62.096008,-65.693764,-37.868057,3.717926,-49.710785,-16.940277,4.853928,-81.775742,-15.994522,-95.009018,-85.482658,-11.74968,-13.102844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2583,'2016/11/03 14:10:29:319',53,-17.094376,-21.652252,62.009583,-74.660637,-38.912018,61.67569,-64.49054,-37.722923,3.710983,-48.946548,-16.691422,4.094345,-81.448151,-15.164352,-97.158585,-84.782478,-12.077194,-14.438263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2584,'2016/11/03 14:10:29:367',53,-16.795471,-21.464096,63.563354,-74.463646,-38.478355,61.603729,-64.064163,-37.427818,3.964722,-48.543358,-16.439163,3.913147,-80.864922,-14.841003,-98.257629,-84.305199,-11.945557,-15.411453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2585,'2016/11/03 14:10:29:419',53,-16.267151,-20.373787,68.342133,-73.610588,-37.995834,66.49939,-63.186768,-36.995438,8.791321,-48.226295,-15.815735,8.19986,-80.789291,-14.73555,-94.270157,-84.085022,-11.944183,-11.330658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2586,'2016/11/03 14:10:29:475',53,-16.805786,-19.236671,72.370941,-74.399025,-36.359161,71.52005,-63.989548,-35.919281,13.962311,-48.70784,-14.938522,11.780701,-81.396461,-14.339722,-90.907959,-84.507835,-10.981537,-8.075638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2587,'2016/11/03 14:10:29:520',53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2588,'2016/11/03 14:10:29:569',53,-18.145493,-17.369514,79.103577,-75.099335,-35.634483,78.887543,-64.674881,-34.979485,21.575165,-50.235756,-13.753128,18.872528,-82.960953,-13.878113,-84.157776,-86.156723,-10.725037,-1.230972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2589,'2016/11/03 14:10:29:619',53,-18.71933,-17.280418,80.542908,-73.978012,-38.345192,78.487671,-64.069145,-35.619675,21.471161,-51.395134,-13.774307,22.223358,-84.671341,-12.892715,-79.953384,-87.62619,-12.023941,3.406982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2590,'2016/11/03 14:10:29:669',53,-19.173203,-17.193436,80.888458,-74.998711,-37.350395,81.347351,-65.115387,-35.577591,24.001038,-51.889656,-13.974838,22.417465,-85.266243,-14.111557,-79.572701,-88.103302,-11.946732,3.659515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2591,'2016/11/03 14:10:29:720',53,-20.108231,-17.629929,80.763672,-76.069817,-37.534958,82.295807,-66.241249,-36.122627,24.817719,-52.86998,-14.60997,22.266571,-86.331696,-15.206863,-79.574646,-89.092125,-12.542587,3.60791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2592,'2016/11/03 14:10:29:767',53,-20.415955,-18.756866,79.168152,-76.853416,-37.754128,82.449554,-67.487862,-36.665833,24.674118,-53.620583,-15.371902,21.033127,-87.850327,-15.867996,-79.686165,-89.938301,-12.864975,3.572632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2593,'2016/11/03 14:10:29:819',53,-21.468231,-19.556488,77.643768,-78.352188,-37.676308,82.162079,-69.274399,-36.864128,24.251877,-54.893044,-15.807083,19.798279,-89.458313,-16.173538,-80.241257,-91.230621,-12.827484,3.05307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2594,'2016/11/03 14:10:29:867',53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2595,'2016/11/03 14:10:29:919',53,-22.948814,-20.51651,77.785736,-79.609962,-38.973724,81.049164,-71.023697,-37.498154,22.678009,-56.5233,-16.511169,19.610886,-91.797333,-15.659882,-79.089882,-92.980042,-13.147217,4.550903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2596,'2016/11/03 14:10:29:968',53,-24.140152,-22.574234,77.042114,-81.907738,-38.864716,80.833099,-73.482155,-37.678146,22.330597,-57.609642,-17.297401,19.067184,-93.190781,-14.994965,-79.033791,-93.855637,-12.504669,4.645935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2597,'2016/11/03 14:10:30:019',53,-25.204086,-22.380608,76.857391,-82.888657,-38.848709,80.110443,-74.630356,-37.183945,21.602783,-58.903511,-16.728683,19.229599,-94.814926,-13.800751,-78.332153,-95.219772,-11.974243,5.47226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2598,'2016/11/03 14:10:30:067',53,-25.660255,-22.545227,76.809143,-83.411598,-38.884491,79.780029,-75.11731,-37.129059,21.370728,-59.371506,-16.69838,19.161346,-95.307831,-13.561615,-78.462074,-95.67543,-11.913849,5.342499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2599,'2016/11/03 14:10:30:119',53,-26.213234,-21.18438,75.022919,-83.226929,-38.996124,78.009216,-75.154655,-36.547363,19.519699,-60.300079,-15.731369,18.473129,-96.885712,-12.371643,-78.523239,-96.82412,-11.733002,5.317917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2600,'2016/11/03 14:10:30:168',53,-25.74382,-20.394432,68.852386,-82.525558,-38.381111,77.557251,-75.646767,-36.201279,18.280914,-60.981743,-15.345337,15.291656,-99.6492,-12.481903,-78.595734,-97.767441,-11.54808,5.091949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2601,'2016/11/03 14:10:30:222',53,-24.557396,-20.550468,56.633728,-80.860809,-38.34407,75.553864,-76.089722,-36.523514,14.485031,-61.80072,-15.628403,9.201157,-104.162888,-13.052139,-78.500992,-98.879166,-11.986343,4.525558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2602,'2016/11/03 14:10:30:267',53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2603,'2016/11/03 14:10:30:320',53,-22.146172,-20.231087,43.419189,-77.251442,-37.960052,74.380707,-74.357834,-36.750214,11.80307,-61.47332,-15.477036,3.98642,-107.02404,-14.73439,-78.029091,-98.785179,-13.001144,3.851868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2604,'2016/11/03 14:10:30:370',53,-19.78508,-19.794151,39.144836,-74.408722,-37.303169,74.069427,-72.113449,-36.420792,11.14566,-60.038887,-14.948441,2.140839,-106.58033,-15.333862,-78.019913,-97.416298,-13.203293,3.361496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2605,'2016/11/03 14:10:30:419',53,-17.334457,-19.697838,40.052551,-72.013275,-37.193115,74.424225,-69.46579,-35.308655,11.409882,-57.646255,-13.627701,5.295944,-103.921974,-12.996643,-75.563515,-95.046783,-12.161545,6.093323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2606,'2016/11/03 14:10:30:468',53,-16.46608,-19.151344,44.58934,-71.928909,-36.34729,74.41745,-68.122253,-34.055084,11.599609,-56.014046,-12.407867,7.660736,-100.696579,-10.891998,-76.796753,-93.386169,-10.725113,5.500916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2607,'2016/11/03 14:10:30:519',53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2608,'2016/11/03 14:10:30:568',53,-17.271591,-20.598312,57.628174,-75.827492,-32.669571,79.380463,-68.666855,-32.308121,16.631393,-53.714226,-11.764038,12.756592,-93.449173,-9.454163,-80.526466,-90.384216,-7.347534,2.588806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2609,'2016/11/03 14:10:30:619',53,-18.103928,-21.071091,60.962921,-77.291405,-32.239662,78.53952,-69.079002,-31.88147,16.354767,-53.503555,-11.560547,13.852509,-91.034225,-9.217239,-81.958351,-89.852478,-6.541824,1.165024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2610,'2016/11/03 14:10:30:668',53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2611,'2016/11/03 14:10:30:719',53,-23.425362,-24.555687,66.096497,-84.629364,-27.196922,77.753296,-74.769493,-29.894775,17.204468,-54.921646,-11.911774,12.636276,-88.056244,-10.949722,-86.707222,-89.270554,-2.952103,-6.343658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2612,'2016/11/03 14:10:30:769',53,-27.144089,-24.656815,66.786987,-88.544525,-23.957703,76.809265,-78.063591,-28.771423,16.971405,-56.898209,-11.800354,10.828491,-88.514313,-12.903839,-89.310074,-90.225266,-1.798599,-11.7276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2613,'2016/11/03 14:10:30:817',53,-26.980186,-24.188889,64.296234,-88.358246,-26.009705,74.742126,-77.269005,-30.265816,14.554108,-57.514854,-12.370163,9.234253,-88.785583,-14.710037,-91.126526,-91.474808,-3.772858,-13.493042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2614,'2016/11/03 14:10:30:867',53,-27.578812,-23.841263,60.412964,-88.865952,-26.774704,71.581909,-77.794365,-31.178978,11.541473,-58.679169,-12.951538,5.076904,-90.214729,-16.307175,-95.107315,-92.984604,-5.200027,-17.644974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2615,'2016/11/03 14:10:30:919',53,-26.981293,-23.404922,57.371704,-88.080009,-28.30175,68.3396,-77.319939,-31.917847,7.909897,-59.219727,-13.094727,1.521774,-92.067947,-15.722488,-98.964607,-94.096771,-6.292969,-19.674515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2616,'2016/11/03 14:10:30:968',53,-25.987793,-23.502571,56.089203,-86.386253,-32.204033,65.89856,-76.219452,-33.189301,5.107224,-59.866417,-13.35463,1.678146,-94.265381,-13.489273,-98.612854,-95.543182,-7.903397,-16.518616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2617,'2016/11/03 14:10:31:017',53,-25.746872,-23.963257,55.790283,-85.801987,-33.958427,64.914734,-76.170578,-33.733727,4.960251,-60.115265,-13.721893,2.300705,-95.095749,-12.590393,-97.443085,-96.019531,-8.583542,-14.62915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2618,'2016/11/03 14:10:31:068',53,-25.895935,-23.915886,56.067322,-85.873802,-34.1465,64.781769,-76.473778,-33.809219,5.36676,-60.245613,-13.875,2.147888,-95.381454,-12.476685,-97.456154,-96.16597,-8.693298,-14.543671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2619,'2016/11/03 14:10:31:119',53,-25.898361,-24.565193,56.035431,-85.897629,-34.682686,64.598419,-76.689522,-34.272827,5.70726,-60.181648,-14.490677,1.932404,-95.451889,-12.711853,-97.506699,-96.079399,-9.114059,-14.522354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2620,'2016/11/03 14:10:31:169',53,-26.084183,-24.552513,56.177338,-85.892853,-35.227112,65.063477,-76.735741,-34.771385,6.146835,-60.233765,-14.986252,2.412048,-95.588028,-13.088196,-96.907326,-96.1464,-9.600494,-13.884918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2621,'2016/11/03 14:10:31:220',53,-26.139893,-25.284157,55.561081,-85.94445,-35.879822,65.118927,-76.895401,-35.484665,6.166077,-59.981079,-15.898743,2.398544,-95.450172,-13.378998,-96.670517,-95.80632,-10.059464,-13.58876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2622,'2016/11/03 14:10:31:270',53,-26.091431,-24.79808,55.497742,-85.807907,-35.676094,65.434204,-76.73394,-35.492889,6.514191,-59.805809,-15.927979,2.257858,-95.257713,-13.548538,-97.019089,-95.620865,-10.13887,-13.953018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2623,'2016/11/03 14:10:31:319',53,-25.81395,-24.731514,55.645477,-85.317436,-36.361862,64.602386,-76.062607,-35.90036,5.336975,-59.434677,-16.194275,2.167847,-94.820747,-13.451645,-97.266609,-95.286179,-10.545837,-14.059143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2624,'2016/11/03 14:10:31:371',53,-25.706673,-24.5802,55.522324,-85.164551,-36.303459,64.533081,-75.81398,-35.893364,4.882919,-59.296989,-16.174973,1.982605,-94.735458,-13.393356,-97.386063,-95.151939,-10.508316,-14.167267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2625,'2016/11/03 14:10:31:419',53,-25.679085,-24.733772,55.436447,-85.190437,-36.215279,64.619507,-75.842628,-35.910416,4.718597,-59.178871,-16.281433,1.875671,-94.629112,-13.370773,-97.351028,-94.990356,-10.406631,-14.147842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2626,'2016/11/03 14:10:31:468',53,-25.677124,-24.789574,55.439087,-85.164726,-36.274269,64.55127,-75.81218,-35.963486,4.480255,-59.06427,-16.377213,1.878723,-94.442032,-13.338806,-97.224335,-94.847694,-10.357315,-14.023438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2627,'2016/11/03 14:10:31:519',53,-25.901886,-24.94059,55.154175,-86.090057,-33.767021,65.396362,-76.767624,-35.258911,5.648727,-58.65728,-16.479385,-0.328247,-93.660553,-14.592514,-99.943848,-93.979294,-9.438126,-17.508057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2628,'2016/11/03 14:10:31:568',53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2629,'2016/11/03 14:10:31:619',53,-25.614998,-24.448044,56.455688,-85.400368,-34.735207,65.608398,-76.337914,-35.283958,6.434799,-58.854218,-16.103165,0.983627,-94.084549,-14.115158,-98.25795,-94.493607,-9.799347,-15.478226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2630,'2016/11/03 14:10:31:668',53,-25.880081,-24.674881,57.015259,-85.341385,-36.127686,64.986298,-76.412254,-35.697891,5.86087,-59.121193,-16.341385,2.273361,-94.410004,-13.30188,-96.35331,-94.85965,-10.036392,-13.261536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2631,'2016/11/03 14:10:31:719',53,-25.966141,-24.297379,57.358826,-85.233414,-36.332916,65.012146,-76.351494,-35.72966,5.87674,-59.191742,-16.294357,2.55838,-94.432892,-13.398438,-95.888405,-94.984024,-10.108795,-12.799103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2632,'2016/11/03 14:10:34:269',54,-29.061012,-30.706894,43.509766,-88.051567,-47.316948,53.253906,-80.662781,-44.531418,-7.223404,-63.887901,-24.380875,-8.678558,-102.98732,-17.788651,-100.926979,-100.851776,-17.189041,-15.35556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2633,'2016/11/03 14:10:34:318',54,-29.359467,-29.452347,43.297272,-88.21405,-46.333122,53.086639,-80.830605,-43.767967,-7.653458,-64.295273,-23.568748,-9.687897,-103.550491,-17.81266,-102.015518,-101.330704,-16.62384,-16.563248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2634,'2016/11/03 14:10:34:369',54,-29.407661,-28.967339,43.585876,-88.191254,-46.016747,53.137436,-80.831535,-43.517738,-7.79303,-64.402809,-23.325378,-10.030853,-103.771637,-18.087128,-102.150024,-101.467484,-16.467606,-16.869598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2635,'2016/11/03 14:10:34:419',54,-29.680161,-28.235931,44.14006,-88.185043,-45.813675,53.40863,-80.836327,-43.343475,-7.611465,-64.595604,-23.097473,-10.007645,-104.042145,-18.339981,-102.032303,-101.717072,-16.427841,-16.881927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2636,'2016/11/03 14:10:34:469',54,-29.889786,-28.124702,44.041489,-88.333,-45.791199,53.522217,-81.002357,-43.349411,-7.593033,-64.79567,-23.108253,-10.059402,-104.259506,-18.691742,-101.860214,-101.926636,-16.463669,-16.891693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2637,'2016/11/03 14:10:34:517',54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2638,'2016/11/03 14:10:34:568',54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2639,'2016/11/03 14:10:34:620',54,-30.262238,-27.295967,44.254562,-88.421661,-45.411591,54.412643,-80.973694,-43.193687,-6.809601,-65.19725,-22.81266,-9.858948,-104.348984,-19.980614,-101.910477,-102.449577,-16.704742,-17.449249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2640,'2016/11/03 14:10:34:671',54,-30.357231,-27.150627,44.282196,-88.471535,-45.29763,54.70639,-81.035484,-43.115639,-6.540543,-65.370041,-22.70369,-9.762527,-104.45755,-20.269531,-101.879623,-102.661987,-16.773056,-17.537247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2641,'2016/11/03 14:10:34:719',54,-30.574944,-27.074608,44.99675,-88.657562,-45.287239,55.020554,-81.214401,-43.073402,-5.960083,-65.578743,-22.646378,-9.365173,-104.49527,-20.475929,-101.745789,-102.893402,-16.863068,-17.466736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
